X,Y,,truck_name,repair_type,date_fixed,strHeading,address,activity_type,longitude,latitude,OBJECTID
-76.152843142665404,43.025924403597102,1471,263,SNOW&ICE,2018-01-0300:36:42.000,S,408BEARDAVEW,,-76.1528431426654,43.0259244035971,6551
-76.152852242671599,43.025968403604899,1507,263,SNOW&ICE,2018-01-0300:37:42.000,W,408BEARDAVEW,,-76.1528522426716,43.0259684036049,6552
-76.152858442673306,43.025964703603897,1540,263,SNOW&ICE,2018-01-0300:38:42.000,W,408BEARDAVEW,,-76.1528584426733,43.0259647036039,6553
-76.152843242666805,43.025942703600499,1579,263,SNOW&ICE,2018-01-0300:39:42.000,W,408BEARDAVEW,,-76.1528432426668,43.0259427036005,6554
-76.152848442668201,43.025939603599703,1631,263,SNOW&ICE,2018-01-0300:40:42.000,W,408BEARDAVEW,,-76.1528484426682,43.0259396035997,6555
-76.1528496426684,43.025936603599099,1682,263,SNOW&ICE,2018-01-0300:41:42.000,S,408BEARDAVEW,,-76.1528496426684,43.0259366035991,6556
-76.152836242664506,43.025942703600798,1722,263,SNOW&ICE,2018-01-0300:42:42.000,S,408BEARDAVEW,,-76.1528362426645,43.0259427036008,6557
-76.152838942666804,43.025962403604296,1774,263,SNOW&ICE,2018-01-0300:43:42.000,S,408BEARDAVEW,,-76.1528389426668,43.0259624036043,6558
-76.152845142665797,43.025919603596201,1828,263,SNOW&ICE,2018-01-0300:44:42.000,S,408BEARDAVEW,,-76.1528451426658,43.0259196035962,6559
-76.152864142673593,43.025942103599597,1865,263,SNOW&ICE,2018-01-0300:45:42.000,S,410BEARDAVEW,,-76.1528641426736,43.0259421035996,6560
-76.152853442667805,43.025910703594199,1899,263,SNOW&ICE,2018-01-0300:46:42.000,S,410BEARDAVEW,,-76.1528534426678,43.0259107035942,6561
-76.152847942665503,43.025904103593199,1925,263,SNOW&ICE,2018-01-0300:47:27.000,S,408BEARDAVEW,PlowUp,-76.1528479426655,43.0259041035932,6562
-76.152804642658595,43.0260024036129,1932,263,SNOW&ICE,2018-01-0300:47:40.000,N,1300-02MIDLANDAVE&BORDENAVE,StartMoving,-76.1528046426586,43.0260024036129,6563
-76.153562643041397,43.027906203933597,1968,263,SNOW&ICE,2018-01-0300:48:26.000,N,330-32KIRKAVE,StopMoving,-76.1535626430414,43.0279062039336,6564
-76.153739943105194,43.027994703943001,1975,263,SNOW&ICE,2018-01-0300:48:35.000,W,330-32KIRKAVE,,-76.1537399431052,43.027994703943,6565
-76.153836943134394,43.027963103933502,1981,263,SNOW&ICE,2018-01-0300:48:38.000,SW,336KIRKAVE,StartMoving,-76.1538369431344,43.0279631039335,6566
-76.153841743135899,43.027961403932999,1982,263,SNOW&ICE,2018-01-0300:48:39.000,SW,336KIRKAVE,StopMoving,-76.1538417431359,43.027961403933,6567
-76.154211143248702,43.027863903900801,1992,263,SNOW&ICE,2018-01-0300:48:48.000,W,404-06KIRKAVE,StartMoving,-76.1542111432487,43.0278639039008,6568
-76.158078144482303,43.027575203697999,2034,263,SNOW&ICE,2018-01-0300:49:48.000,W,397KENNEDYSTW&SOUTHAVE,,-76.1580781444823,43.027575203698,6569
-76.158097144488494,43.027575203697197,2035,263,SNOW&ICE,2018-01-0300:49:49.000,W,1008-10SOUTHAVE,StopMoving,-76.1580971444885,43.0275752036972,6570
-76.158202744527799,43.027646103706203,2040,263,SNOW&ICE,2018-01-0300:49:55.000,N,1000-02SOUTHAVE&KENNEDYSTW,,-76.1582027445278,43.0276461037062,6571
-76.158146244525199,43.027864403748502,2050,263,SNOW&ICE,2018-01-0300:50:00.000,N,1000-02SOUTHAVE&KENNEDYSTW,StartMoving,-76.1581462445252,43.0278644037485,6572
-76.157939444502205,43.028477903869302,2061,263,SNOW&ICE,2018-01-0300:50:13.000,N,551CORTLANDAVE&SOUTHAVE,StopMoving,-76.1579394445022,43.0284779038693,6573
-76.157934644510902,43.028619903895603,2082,263,SNOW&ICE,2018-01-0300:50:37.000,N,857SOUTHAVE&CORTLANDAVE,StartMoving,-76.1579346445109,43.0286199038956,6574
-76.158798745092,43.032800704630702,2137,263,SNOW&ICE,2018-01-0300:51:37.000,N,626-28SOUTHAVE,,-76.158798745092,43.0328007046307,6575
-76.158966745447103,43.0369786053922,2183,263,SNOW&ICE,2018-01-0300:52:37.000,N,202SOUTHAVE&WHITEST,,-76.1589667454471,43.0369786053922,6576
-76.156739745021497,43.041102706236501,2225,263,SNOW&ICE,2018-01-0300:53:37.000,NE,374-80ONONDAGASTW&SWESTST,,-76.1567397450215,43.0411027062365,6577
-76.154509144414206,43.0427192066199,2252,263,SNOW&ICE,2018-01-0300:54:18.000,NE,240-48ONONDAGASTW,PlowDown,-76.1545091444142,43.0427192066199,6578
-76.152787743945893,43.043971906916802,2274,263,SNOW&ICE,2018-01-0300:54:49.000,NE,130-44ONONDAGASTW&CLINTONS,PlowUp,-76.1527877439459,43.0439719069168,6579
-76.152499643866093,43.044161206962798,2279,263,SNOW&ICE,2018-01-0300:54:56.000,NE,484-98SALINASTS&ONONDAGAST,StopMoving,-76.1524996438661,43.0441612069628,6580
-76.152304943818294,43.044374407009499,2303,263,SNOW&ICE,2018-01-0300:55:40.000,NE,484-98SALINASTS&ONONDAGAST,StartMoving,-76.1523049438183,43.0443744070095,6581
-76.152327144094798,43.048116107696202,2343,263,SNOW&ICE,2018-01-0300:56:40.000,N,320-24SALINASTS,,-76.1523271440948,43.0481161076962,6582
-76.152331144108402,43.048286707727399,2351,263,SNOW&ICE,2018-01-0300:56:46.000,N,320-24SALINASTS,StopMoving,-76.1523311441084,43.0482867077274,6583
-76.152359744137996,43.048569107778199,2358,263,SNOW&ICE,2018-01-0300:57:05.000,N,216-26SALINASTS&FAYETTEST,StartMoving,-76.152359744138,43.0485691077782,6584
-76.152167144339501,43.0522351084593,2392,263,SNOW&ICE,2018-01-0300:57:58.000,N,200SALINASTN&WILLOWSTE,StopMoving,-76.1521671443395,43.0522351084593,6585
-76.152141244342701,43.052396708490001,2405,263,SNOW&ICE,2018-01-0300:58:19.000,N,200SALINASTN&WILLOWSTE,StartMoving,-76.1521412443427,43.05239670849,6586
-76.152041244624101,43.056752909294197,2449,263,SNOW&ICE,2018-01-0300:59:19.000,N,443SALINASTNTOSALTST,,-76.1520412446241,43.0567529092942,6587
-76.152040144626696,43.056794409301901,2450,263,SNOW&ICE,2018-01-0300:59:21.000,N,447SALINASTNTOSALTST,StopMoving,-76.1520401446267,43.0567944093019,6588
-76.152035444630798,43.0568726093164,2460,263,SNOW&ICE,2018-01-0300:59:37.000,N,449SALINASTNTOSALTST,PlowDown,-76.1520354446308,43.0568726093164,6589
-76.152019744631502,43.056953409331904,2470,263,SNOW&ICE,2018-01-0300:59:53.000,N,622-30STATESTN&SALINASTN,StartMoving,-76.1520197446315,43.0569534093319,6590
-76.148590743680302,43.059195109876498,2516,263,SNOW&ICE,2018-01-0301:00:53.000,NE,906MCBRIDESTN,,-76.1485907436803,43.0591951098765,6591
-76.147159443261401,43.059827110048097,2532,263,SNOW&ICE,2018-01-0301:01:13.000,NE,530-38BUTTERNUTST&CATHERINE,StopMoving,-76.1471594432614,43.0598271100481,6592
-76.147010443216899,43.059879910063501,2555,263,SNOW&ICE,2018-01-0301:01:51.000,NE,601-23BUTTERNUTST&LODIST&,StartMoving,-76.1470104432169,43.0598799100635,6593
-76.144936442669106,43.061618410463197,2580,263,SNOW&ICE,2018-01-0301:02:32.000,NE,801-03BUTTERNUTST&ALVORDST,StopMoving,-76.1449364426691,43.0616184104632,6594
-76.144606142591698,43.062031410551903,2587,263,SNOW&ICE,2018-01-0301:02:43.000,NE,814BUTTERNUTST&SCHNEIDER,StartMoving,-76.1446061425917,43.0620314105519,6595
-76.143339242467505,43.066014711332599,2625,263,SNOW&ICE,2018-01-0301:03:43.000,N,1120BUTTERNUTST,,-76.1433392424675,43.0660147113326,6596
-76.143013742729096,43.071110412281101,2664,263,SNOW&ICE,2018-01-0301:04:43.000,N,1405BUTTERNUTST&WARHAMST,,-76.1430137427291,43.0711104122811,6597
-76.140443941977495,43.072253412590598,2688,263,SNOW&ICE,2018-01-0301:05:25.000,E,1808-12GRANTBLVD,,-76.1404439419775,43.0722534125906,6598
-76.134109139943405,43.072556612891603,2720,263,SNOW&ICE,2018-01-0301:06:24.000,E,1214GRANTBLVD,,-76.1341091399434,43.0725566128916,6599
-76.133598439789694,43.072723912942102,2725,263,SNOW&ICE,2018-01-0301:06:33.000,N,1200GRANTBLVD&PLEASANTVIEW,,-76.1335984397897,43.0727239129421,6600
-76.133661639855902,43.073358913056303,2736,263,SNOW&ICE,2018-01-0301:06:50.000,N,107BRONXAVE,StopMoving,-76.1336616398559,43.0733589130563,6601
-76.133516139816706,43.073469413082201,2745,263,SNOW&ICE,2018-01-0301:06:59.000,E,111BRONXAVE&WAINWRIGHTAV,,-76.1335161398167,43.0734694130822,6602
-76.133368939771998,43.073512113095802,2746,263,SNOW&ICE,2018-01-0301:07:04.000,NE,111BRONXAVE&WAINWRIGHTAV,StartMoving,-76.133368939772,43.0735121130958,6603
-76.133274439757997,43.073743713142001,2753,263,SNOW&ICE,2018-01-0301:07:14.000,N,113-17WAINWRIGHTAVE,StopMoving,-76.133274439758,43.073743713142,6604
-76.133271739766201,43.073869113165102,2766,263,SNOW&ICE,2018-01-0301:07:35.000,N,121WAINWRIGHTAVE,StartMoving,-76.1332717397662,43.0738691131651,6605
-76.133581940131407,43.077541213827402,2805,263,SNOW&ICE,2018-01-0301:08:35.000,N,317WAINWRIGHTAVE,,-76.1335819401314,43.0775412138274,6606
-76.133697140239704,43.078524914003602,2822,263,SNOW&ICE,2018-01-0301:08:53.000,N,369WAINWRIGHTAVE&RIVOLIA,StopMoving,-76.1336971402397,43.0785249140036,6607
-76.133699640263899,43.078848914063002,2833,263,SNOW&ICE,2018-01-0301:09:03.000,NE,221RIVOLIAVE,StartMoving,-76.1336996402639,43.078848914063,6608
-76.133663640254596,43.0788812140703,2837,263,SNOW&ICE,2018-01-0301:09:06.000,NE,221RIVOLIAVE,StopMoving,-76.1336636402546,43.0788812140703,6609
-76.133651740254706,43.078937914081202,2864,263,SNOW&ICE,2018-01-0301:09:50.000,W,221RIVOLIAVE,,-76.1336517402547,43.0789379140812,6610
-76.133685740261996,43.078885914070298,2878,263,SNOW&ICE,2018-01-0301:10:09.000,SE,221RIVOLIAVE,,-76.133685740262,43.0788859140703,6611
-76.133664440252403,43.078848614064299,2880,263,SNOW&ICE,2018-01-0301:10:11.000,SE,221RIVOLIAVE,StartMoving,-76.1336644402524,43.0788486140643,6612
-76.133661440232103,43.0785791140149,2884,263,SNOW&ICE,2018-01-0301:10:21.000,S,369WAINWRIGHTAVE&RIVOLIA,SpreaderOn,-76.1336614402321,43.0785791140149,6613
-76.133509140035798,43.076541413646602,2910,263,SNOW&ICE,2018-01-0301:10:59.000,S,265WAINWRIGHTAVE,SpreaderOff,-76.1335091400358,43.0765414136466,6614
-76.133377939774505,43.073506213094298,2947,263,SNOW&ICE,2018-01-0301:11:51.000,W,111BRONXAVE&WAINWRIGHTAV,,-76.1333779397745,43.0735062130943,6615
-76.133545639827204,43.073481913083398,2955,263,SNOW&ICE,2018-01-0301:11:55.000,W,111BRONXAVE&WAINWRIGHTAV,SpreaderOn,-76.1335456398272,43.0734819130834,6616
-76.134353240086,43.073437113043902,2962,263,SNOW&ICE,2018-01-0301:12:09.000,W,201PLEASANTVIEWAVE&BRONX,SpreaderOff,-76.134353240086,43.0734371130439,6617
-76.134365940090106,43.073436613043299,2963,263,SNOW&ICE,2018-01-0301:12:10.000,W,201PLEASANTVIEWAVE&BRONX,StopMoving,-76.1343659400901,43.0734366130433,6618
-76.134395240100005,43.073441413043,2968,263,SNOW&ICE,2018-01-0301:12:19.000,W,201PLEASANTVIEWAVE&BRONX,PlowUp,-76.1343952401,43.073441413043,6619
-76.134300740069705,43.073447713047798,2972,263,SNOW&ICE,2018-01-0301:12:26.000,E,201PLEASANTVIEWAVE&BRONX,StartMoving,-76.1343007400697,43.0734477130478,6620
-76.134001939974496,43.073471713063803,2994,263,SNOW&ICE,2018-01-0301:12:49.000,W,101BRONXAVE&PLEASANTVIEW,PlowDown,-76.1340019399745,43.0734717130638,6621
-76.134228640047695,43.073466613054102,3000,263,SNOW&ICE,2018-01-0301:12:56.000,W,201PLEASANTVIEWAVE&BRONX,SpreaderOn,-76.1342286400477,43.0734666130541,6622
-76.134401740103499,43.073460613046301,3004,263,SNOW&ICE,2018-01-0301:13:01.000,W,201PLEASANTVIEWAVE&BRONX,StopMoving,-76.1344017401035,43.0734606130463,6623
-76.134366140093107,43.073477713050799,3012,263,SNOW&ICE,2018-01-0301:13:11.000,E,201PLEASANTVIEWAVE&BRONX,SpreaderOff,-76.1343661400931,43.0734777130508,6624
-76.134249440055598,43.073481913056099,3014,263,SNOW&ICE,2018-01-0301:13:16.000,E,201PLEASANTVIEWAVE&BRONX,StartMoving,-76.1342494400556,43.0734819130561,6625
-76.134063439995899,43.073491213065097,3025,263,SNOW&ICE,2018-01-0301:13:30.000,W,101BRONXAVE&PLEASANTVIEW,StopMoving,-76.1340634399959,43.0734912130651,6626
-76.134158740035701,43.073615113084102,3041,263,SNOW&ICE,2018-01-0301:13:44.000,N,209PLEASANTVIEWAVE,StartMoving,-76.1341587400357,43.0736151130841,6627
-76.134202240101999,43.074338613215303,3065,263,SNOW&ICE,2018-01-0301:14:12.000,N,245-49PLEASANTVIEWAVE,StopMoving,-76.134202240102,43.0743386132153,6628
-76.134209640129995,43.074694113280302,3071,263,SNOW&ICE,2018-01-0301:14:21.000,N,257PLEASANTVIEWAVE,StartMoving,-76.13420964013,43.0746941132803,6629
-76.134472940451801,43.077974213872402,3117,263,SNOW&ICE,2018-01-0301:15:21.000,N,445PLEASANTVIEWAVE,,-76.1344729404518,43.0779742138724,6630
-76.134573140544603,43.078810214022099,3132,263,SNOW&ICE,2018-01-0301:15:39.000,NW,211RIVOLIAVE&PLEASANTVIEW,StopMoving,-76.1345731405446,43.0788102140221,6631
-76.134834140632705,43.078856114020397,3146,263,SNOW&ICE,2018-01-0301:15:53.000,W,479PLEASANTVIEWAVE&RIVOLI,SpreaderOn,-76.1348341406327,43.0788561140204,6632
-76.135231640760196,43.078836114001298,3151,263,SNOW&ICE,2018-01-0301:16:01.000,W,324KENWICKDR&RIVOLEAVEA,StartMoving,-76.1352316407602,43.0788361140013,6633
-76.135467140828595,43.078724113971603,3159,263,SNOW&ICE,2018-01-0301:16:09.000,S,325KENWICKDR,,-76.1354671408286,43.0787241139716,6634
-76.135489140819402,43.078497413929099,3162,263,SNOW&ICE,2018-01-0301:16:14.000,S,323KENWICKDR,SpreaderOff,-76.1354891408194,43.0784974139291,6635
-76.135222240471293,43.074869413273298,3208,263,SNOW&ICE,2018-01-0301:17:14.000,S,201KENWICKDR&LISTMANAVE,,-76.1352222404713,43.0748694132733,6636
-76.135037440247899,43.072601212863901,3232,263,SNOW&ICE,2018-01-0301:17:55.000,S,1314GRANTBLVD&KENWICKDR,StopMoving,-76.1350374402479,43.0726012128639,6637
-76.135172240284902,43.072507612841498,3239,263,SNOW&ICE,2018-01-0301:18:02.000,W,1318GRANTBLVD,,-76.1351722402849,43.0725076128415,6638
-76.135329140334903,43.072495412833099,3244,263,SNOW&ICE,2018-01-0301:18:05.000,W,1318GRANTBLVD,StartMoving,-76.1353291403349,43.0724954128331,6639
-76.136149640600294,43.072482212798903,3257,263,SNOW&ICE,2018-01-0301:18:19.000,NW,1336GRANTBLVD&DARLINGTONR,StopMoving,-76.1361496406003,43.0724822127989,6640
-76.136217440643904,43.072782912851501,3268,263,SNOW&ICE,2018-01-0301:18:30.000,N,113DARLINGTONRD,StartMoving,-76.1362174406439,43.0727829128515,6641
-76.136415740930403,43.075865113409897,3317,263,SNOW&ICE,2018-01-0301:19:30.000,N,305DARLINGTONRD&BERKSHIRE,,-76.1364157409304,43.0758651134099,6642
-76.136869441309997,43.079088413984202,3352,263,SNOW&ICE,2018-01-0301:20:22.000,NW,606DARLINGTONRD&DARLINGTO,StopMoving,-76.13686944131,43.0790884139842,6643
-76.137156441417801,43.079292414010503,3375,263,SNOW&ICE,2018-01-0301:20:47.000,NW,610DARLINGTONRDTODARLINGT,StartMoving,-76.1371564414178,43.0792924140105,6644
-76.137637441609201,43.079781914081799,3393,263,SNOW&ICE,2018-01-0301:21:10.000,NE,700DARLINGTONRD&ORWOODPL,,-76.1376374416092,43.0797819140818,6645
-76.136835641384806,43.080278214204,3407,263,SNOW&ICE,2018-01-0301:21:33.000,E,201DARLINGTONRDE,,-76.1368356413848,43.080278214204,6646
-76.136795441371007,43.080267614203599,3408,263,SNOW&ICE,2018-01-0301:21:34.000,SE,201DARLINGTONRDE,StopMoving,-76.136795441371,43.0802676142036,6647
-76.136737641341696,43.080122214179099,3424,263,SNOW&ICE,2018-01-0301:21:46.000,S,112ORWOODPL,StartMoving,-76.1367376413417,43.0801222141791,6648
-76.136504241022394,43.076742413567601,3479,263,SNOW&ICE,2018-01-0301:22:46.000,S,284BRIGGSST&DARLINGTONRD,,-76.1365042410224,43.0767424135676,6649
-76.136258140654903,43.072751712844202,3530,263,SNOW&ICE,2018-01-0301:23:46.000,S,113DARLINGTONRD,,-76.1362581406549,43.0727517128442,6650
-76.136237140632701,43.0725386128059,3540,263,SNOW&ICE,2018-01-0301:23:52.000,S,1336GRANTBLVD&DARLINGTONR,StopMoving,-76.1362371406327,43.0725386128059,6651
-76.136311440651298,43.0724617127889,3544,263,SNOW&ICE,2018-01-0301:23:58.000,W,1400GRANTBLVD&DARLINGTONR,,-76.1363114406513,43.0724617127889,6652
-76.136544640724694,43.0724294127739,3546,263,SNOW&ICE,2018-01-0301:24:05.000,W,1400GRANTBLVD&DARLINGTONR,StartMoving,-76.1365446407247,43.0724294127739,6653
-76.137132140913593,43.072404912746698,3566,263,SNOW&ICE,2018-01-0301:24:17.000,W,1500-04GRANTBLVD&MAYARST,StopMoving,-76.1371321409136,43.0724049127467,6654
-76.137754141113604,43.072379212717898,3580,263,SNOW&ICE,2018-01-0301:24:31.000,W,1512GRANTBLVD,StartMoving,-76.1377541411136,43.0723792127179,6655
-76.137934441171595,43.072371612709503,3584,263,SNOW&ICE,2018-01-0301:24:35.000,W,1514-16GRANTBLVD&WOODRUFFAVE,StopMoving,-76.1379344411716,43.0723716127095,6656
-76.138525641361298,43.072342612681297,3594,263,SNOW&ICE,2018-01-0301:24:47.000,W,1610-12GRANTBLVD,StartMoving,-76.1385256413613,43.0723426126813,6657
-76.138915741487494,43.072337612665201,3603,263,SNOW&ICE,2018-01-0301:24:55.000,NW,1614-16GRANTBLVD&WADSWORTHST,StopMoving,-76.1389157414875,43.0723376126652,6658
-76.139071141556997,43.072601112707602,3611,263,SNOW&ICE,2018-01-0301:25:05.000,N,307-09WADSWORTHST,StartMoving,-76.139071141557,43.0726011127076,6659
-76.139274141844098,43.075671113263503,3658,263,SNOW&ICE,2018-01-0301:25:58.000,NE,523-25WADSWORTHST&BERKSHIRE,StopMoving,-76.1392741418441,43.0756711132635,6660
-76.138604241631199,43.075732913300797,3677,263,SNOW&ICE,2018-01-0301:26:14.000,E,203BERKSHIREAVE,StartMoving,-76.1386042416312,43.0757329133008,6661
-76.136442640931094,43.0757536133884,3698,263,SNOW&ICE,2018-01-0301:26:48.000,S,305DARLINGTONRD&BERKSHIRE,,-76.1364426409311,43.0757536133884,6662
-76.136495640876504,43.0747567132032,3721,263,SNOW&ICE,2018-01-0301:27:11.000,SW,173-77DARLINGTONRD&LISTMANA,,-76.1364956408765,43.0747567132032,6663
-76.136519140883706,43.074751213201303,3722,263,SNOW&ICE,2018-01-0301:27:12.000,W,173-77DARLINGTONRD&LISTMANA,StopMoving,-76.1365191408837,43.0747512132013,6664
-76.136744240956105,43.074741713190903,3731,263,SNOW&ICE,2018-01-0301:27:18.000,W,173-77DARLINGTONRD&LISTMANA,SpreaderOn,-76.1367442409561,43.0747417131909,6665
-76.137072941061405,43.0747226131746,3735,263,SNOW&ICE,2018-01-0301:27:22.000,W,176MAYARST&LISTMANAVE,StartMoving,-76.1370729410614,43.0747226131746,6666
-76.137987441354397,43.074669713129502,3742,263,SNOW&ICE,2018-01-0301:27:33.000,W,474WOODRUFFAVE&LISTMANAV,SpreaderOff,-76.1379874413544,43.0746697131295,6667
-76.139224941756893,43.074683413084102,3764,263,SNOW&ICE,2018-01-0301:27:55.000,N,417WADSWORTHST&HAROLDST,,-76.1392249417569,43.0746834130841,6668
-76.139394241980696,43.077024913507501,3804,263,SNOW&ICE,2018-01-0301:28:41.000,NE,715WADSWORTHST,StopMoving,-76.1393942419807,43.0770249135075,6669
-76.1386429417432,43.077113613552903,3822,263,SNOW&ICE,2018-01-0301:29:03.000,E,221BRIGGSST,StartMoving,-76.1386429417432,43.0771136135529,6670
-76.138058241550596,43.077073413568101,3837,263,SNOW&ICE,2018-01-0301:29:16.000,S,241BRIGGSST,,-76.1380582415506,43.0770734135681,6671
-76.137904741411006,43.075828213345403,3858,263,SNOW&ICE,2018-01-0301:29:45.000,S,219BERKSHIREAVE&HERZAVE,StopMoving,-76.137904741411,43.0758282133454,6672
-76.138294741533699,43.075774613320498,3868,263,SNOW&ICE,2018-01-0301:29:56.000,W,211BERKSHIREAVE,StartMoving,-76.1382947415337,43.0757746133205,6673
-76.139284641856804,43.0757992132867,3889,263,SNOW&ICE,2018-01-0301:30:18.000,N,601WADSWORTHST&BERKSHIRE,,-76.1392846418568,43.0757992132867,6674
-76.139338141965297,43.077063613516799,3907,263,SNOW&ICE,2018-01-0301:30:46.000,E,714WADSWORTHST&BRIGGSST,,-76.1393381419653,43.0770636135168,6675
-76.139248741937195,43.077076913522703,3910,263,SNOW&ICE,2018-01-0301:30:49.000,E,714WADSWORTHST&BRIGGSST,StopMoving,-76.1392487419372,43.0770769135227,6676
-76.138870741816007,43.0770977135411,3919,263,SNOW&ICE,2018-01-0301:30:59.000,E,714WADSWORTHST&BRIGGSST,StartMoving,-76.138870741816,43.0770977135411,6677
-76.137858441492497,43.077166413592899,3932,263,SNOW&ICE,2018-01-0301:31:15.000,E,247BRIGGSST,StopMoving,-76.1378584414925,43.0771664135929,6678
-76.137411641349004,43.077189113614402,3942,263,SNOW&ICE,2018-01-0301:31:25.000,E,261BRIGGSST,StartMoving,-76.137411641349,43.0771891136144,6679
-76.137237441294204,43.077212213625401,3944,263,SNOW&ICE,2018-01-0301:31:30.000,E,273BRIGGSST,StopMoving,-76.1372374412942,43.0772122136254,6680
-76.136690241116597,43.077211713646598,3950,263,SNOW&ICE,2018-01-0301:31:40.000,E,281BRIGGSST&DARLINGTONRD,StartMoving,-76.1366902411166,43.0772117136466,6681
-76.136533941060506,43.077137613639003,3953,263,SNOW&ICE,2018-01-0301:31:46.000,S,281BRIGGSST&DARLINGTONRD,,-76.1365339410605,43.077137613639,6682
-76.136508440960895,43.0758709134074,3977,263,SNOW&ICE,2018-01-0301:32:13.000,SW,305DARLINGTONRD&BERKSHIRE,,-76.1365084409609,43.0758709134074,6683
-76.136959941102702,43.075805713377903,3987,263,SNOW&ICE,2018-01-0301:32:25.000,W,317-19BERKSHIREAVE,StopMoving,-76.1369599411027,43.0758057133779,6684
-76.137445241258902,43.075786713355598,3995,263,SNOW&ICE,2018-01-0301:32:37.000,W,313BERKSHIREAVE,StartMoving,-76.1374452412589,43.0757867133556,6685
-76.137845241389201,43.0757926133412,4000,263,SNOW&ICE,2018-01-0301:32:47.000,W,303BERKSHIREAVE&HERZST,StopMoving,-76.1378452413892,43.0757926133412,6686
-76.137897741410498,43.075853113350298,4005,263,SNOW&ICE,2018-01-0301:32:53.000,N,219BERKSHIREAVE&HERZAVE,PlowUp,-76.1378977414105,43.0758531133503,6687
-76.137921641425905,43.075959213368797,4008,263,SNOW&ICE,2018-01-0301:32:59.000,N,219BERKSHIREAVE&HERZAVE,StartMoving,-76.1379216414259,43.0759592133688,6688
-76.137944141440997,43.076067613387899,4014,263,SNOW&ICE,2018-01-0301:33:03.000,N,107HERZST,PlowDown,-76.137944141441,43.0760676133879,6689
-76.137849241489604,43.077169113593797,4033,263,SNOW&ICE,2018-01-0301:33:32.000,E,247BRIGGSST,StopMoving,-76.1378492414896,43.0771691135938,6690
-76.137793641472499,43.077180913598099,4036,263,SNOW&ICE,2018-01-0301:33:34.000,E,247BRIGGSST,PlowUp,-76.1377936414725,43.0771809135981,6691
-76.137408641348102,43.077189113614601,4042,263,SNOW&ICE,2018-01-0301:33:43.000,E,261BRIGGSST,StartMoving,-76.1374086413481,43.0771891136146,6692
-76.137254641299705,43.077210613624501,4044,263,SNOW&ICE,2018-01-0301:33:47.000,E,273BRIGGSST,StopMoving,-76.1372546412997,43.0772106136245,6693
-76.137064141237403,43.077205413630899,4051,263,SNOW&ICE,2018-01-0301:33:53.000,E,275BRIGGSST,PlowDown,-76.1370641412374,43.0772054136309,6694
-76.136759741138405,43.077202213642103,4057,263,SNOW&ICE,2018-01-0301:33:58.000,E,279BRIGGSST,StartMoving,-76.1367597411384,43.0772022136421,6695
-76.136538741061301,43.077127413636902,4061,263,SNOW&ICE,2018-01-0301:34:05.000,S,281BRIGGSST&DARLINGTONRD,,-76.1365387410613,43.0771274136369,6696
-76.136530740968098,43.075869613406198,4084,263,SNOW&ICE,2018-01-0301:34:31.000,SW,305DARLINGTONRD&BERKSHIRE,,-76.1365307409681,43.0758696134062,6697
-76.136984141110801,43.0758082133774,4094,263,SNOW&ICE,2018-01-0301:34:42.000,W,317-19BERKSHIREAVE,StopMoving,-76.1369841411108,43.0758082133774,6698
-76.137471141267696,43.075791613355499,4101,263,SNOW&ICE,2018-01-0301:34:53.000,W,313BERKSHIREAVE,StartMoving,-76.1374711412677,43.0757916133555,6699
-76.139291441859697,43.075809213288203,4128,263,SNOW&ICE,2018-01-0301:35:23.000,N,601WADSWORTHST&BERKSHIRE,,-76.1392914418597,43.0758092132882,6700
-76.139446642051794,43.077774913643204,4161,263,SNOW&ICE,2018-01-0301:35:59.000,NE,804WADSWORTHST,StopMoving,-76.1394466420518,43.0777749136432,6701
-76.139060441931406,43.077844413670903,4172,263,SNOW&ICE,2018-01-0301:36:10.000,E,800-02WADSWORTHSTTOHUNTLEYS,StartMoving,-76.1390604419314,43.0778444136709,6702
-76.136642241147797,43.0778614137677,4211,263,SNOW&ICE,2018-01-0301:36:55.000,SE,260HUNTLEYST&DARLINGTONR,,-76.1366422411478,43.0778614137677,6703
-76.136621241095497,43.077230213652598,4229,263,SNOW&ICE,2018-01-0301:37:11.000,SW,281BRIGGSST&DARLINGTONRD,,-76.1366212410955,43.0772302136526,6704
-76.139321141962199,43.077096913523498,4276,263,SNOW&ICE,2018-01-0301:37:57.000,W,714WADSWORTHST&BRIGGSST,StopMoving,-76.1393211419622,43.0770969135235,6705
-76.139442942018505,43.077330413561697,4285,263,SNOW&ICE,2018-01-0301:38:07.000,N,721-23WADSWORTHST&HUNTLEYST,,-76.1394429420185,43.0773304135617,6706
-76.139441942024305,43.077415613577401,4286,263,SNOW&ICE,2018-01-0301:38:08.000,N,721-23WADSWORTHST&HUNTLEYST,StartMoving,-76.1394419420243,43.0774156135774,6707
-76.139959442315899,43.079129613872098,4337,263,SNOW&ICE,2018-01-0301:39:02.000,NE,201HARDINGST&HILLSIDEST,StopMoving,-76.1399594423159,43.0791296138721,6708
-76.139823942269899,43.079101713872198,4345,263,SNOW&ICE,2018-01-0301:39:10.000,SE,160HARDINGST&HILLSIDEST,,-76.1398239422699,43.0791017138722,6709
-76.139502742145396,43.078820913833098,4351,263,SNOW&ICE,2018-01-0301:39:18.000,SE,152HARDINGST,StartMoving,-76.1395027421454,43.0788209138331,6710
