block,streetName,streetType,streetDirection,overall,crack,patch,length,width,dateRated,dateLastOverlay,flushOil,class,pavement,streetID,FID
200,MARY,ST,,6,3,4,462,34,4/14,2005,F,Local,6,12580048,2311
200,GRANGER,ST,,7,4,4,175,18,4/15,1998,F,Local,6,12573682,2312
200,COLERIDGE,AVE,,4,2,3,1734,25,4/15,,F,Local,6,12573380,2313
200,NEWELL,ST,W,3,2,1,841,25,5/14,1996,F,Local,6,12576804,2314
200,GRANT,AVE,,6,3,4,345,31,4/14,,O,Local,3,12572971,2315
200,DIVISION,ST,E,6,3,3,400,33,4/14,,F,Local,3,12575123,2316
200,MARY,ST,,6,3,4,462,34,4/14,2005,F,Local,6,12580052,2317
200,HOPE,AVE,,7,3,4,384,32,9/14,1990,O,Local,3,12576814,2318
200,COLLINGWOOD,AVE,N,6,3,4,1003,28,5/15,,O,Local,3,12581103,2319
200,NIAGARA,ST,,6,4,2,375,26,6/14,,O,Local,3,12573633,2320
200,DIVISION,ST,W,6,4,3,700,33,4/14,,O,Local,3,12575091,2321
200,GRAY,AVE,,5,4,1,320,27,5/15,2004,O,Local,3,12580507,2322
200,COLLINGWOOD,AVE,S,7,3,5,845,24,4/15,2002,O,Local,3,12580982,2323
200,MARY,ST,,6,3,4,462,34,4/14,2005,F,Local,6,12580144,2324
200,HOPPER,RD,,6,3,3,557,30,4/15,1991,O,Local,3,12571704,2325
200,GREEN,ST,,5,3,2,564,30,4/15,2002,F,Local,6,12578078,2326
200,DORCHESTER,AVE,,3,2,2,715,27,5/15,,F,Local,6,12580527,2327
200,NICHOLS,AVE,,5,3,1,842,25,4/14,1988,O,Local,3,12580995,2328
200,MASSENA,ST,,5,2,3,330,33,4/14,1998,O,Local,3,12573285,2329
200,HOVEY,ST,,6,3,3,387,20,3/15,1990,O,Local,3,12573224,2330
200,COLUMBIA,AVE,,7,3,4,435,27,4/15,2008,F,Local,6,12572002,2331
200,DOROTHY,ST,,8,4,5,587,27,4/15,2002,O,Local,3,12580407,2332
200,NIVEN,ST,,6,3,3,810,30,6/15,1992,O,Local,3,12578773,2333
200,GREENWAY,AVE,,6,3,5,330,30,4/14,,O,Local,3,12578355,2334
200,MATHER,ST,,4,2,2,825,27,4/15,1992,F,Local,6,12578299,2335
200,COLUMBUS,AVE,,6,3,4,460,36,6/15,2002,F,Local,6,12578217,2336
200,HOWARD,ST,,7,3,4,385,24,4/15,2004,F,Local,6,12578048,2337
200,DORWIN,AVE,,6,4,2,723,27,6/15,1989,F,Local,4,12564360,2338
200,GREENWOOD,PL,,6,3,4,660,25,6/15,2000,F,Local,6,12578169,2339
200,MAY,AVE,,8,4,4,422,26,4/15,2004,F,Local,6,12572046,2340
200,NORTH,AVE,,6,3,3,1105,,4/14,1988,O,Local,3,12581037,2341
200,COLVIN,ST,E,6,3,3,456,36,3/15,1987,F,MA,6,12577278,2342
200,HUBBELL,AVE,,5,2,3,429,33,3/15,,O,Local,3,12572990,2343
200,DOUGLAS,ST,,4,2,2,470,27,4/14,,F,Local,6,12580073,2344
200,GRIFFITHS,ST,,5,3,2,500,27,4/14,,F,Local,6,12580200,2345
200,MCALLISTER,AVE,,4,2,2,288,29,3/15,,F,Local,6,12576878,2346
200,HUDSON,ST,,6,4,2,588,28,3/14,2005,F,Local,6,12573220,2347
200,COLVIN,ST,W,7,4,3,366,25,3/15,2004,F,MA,6,12577234,2348
200,NORTH,AVE,,6,3,3,1105,,4/14,1988,O,Local,3,13018681,2349
200,DOUGLAS,ST,,4,2,2,470,27,4/14,,F,Local,6,12580083,2350
200,GRUMBACH,AVE,,5,3,3,880,27,4/14,2001,F,Local,6,12580129,2351
200,MCBRIDE,ST,N,6,3,5,405,30,4/14,2004,F,Local,6,12577934,2352
200,HUNT,AVE,,5,3,1,834,22,6/14,,O,Local,3,12572132,2353
200,NORTHCLIFFE,RD,,6,3,5,375,,4/14,2002,O,Local,3,12581009,2354
200,DRISCOLL,AVE,,5,2,3,283,,6/14,1990,O,Local,3,12572758,2355
200,COMSTOCK,AVE,,4,3,2,378,30,4/14,1998,F,MA,6,12578123,2356
200,HAFFENDEN,RD,,8,3,5,360,27,5/14,,O,Local,3,12577520,2357
200,MCBRIDE,ST,S,4,2,3,321,30,4/14,,F,CO,6,12577715,2358
200,HUNTINGTON,RD,,6,3,3,380,27,4/14,2002,O,Local,3,12572294,2359
200,NORTON,AVE,,5,3,2,,,5/15,,O,Local,3,12581046,2360
200,DUANE,ST,,5,3,3,315,,4/14,1990,O,Local,3,12572929,2361
200,HAMILTON,ST,,6,3,4,354,25,4/15,,O,Local,3,12573482,2362
200,COMSTOCK,PL,,7,3,4,459,26,4/14,,O,Local,3,12578151,2363
200,MCKINLEY,AVE,,5,2,4,540,27,3/15,2002,F,Local,6,12576889,2364
200,HUNTLEY,ST,,6,3,2,1081,25,4/14,,O,Local,3,12580673,2365
200,NORWOOD,AVE,,5,3,4,1040,26,5/15,1987,O,Local,3,12581099,2366
200,HAMPTON,RD,,3,2,2,405,27,5/15,2000,F,Local,6,12580503,2367
200,DUDLEY,ST,,6,4,2,360,34,4/14,,F,Local,6,12573080,2368
200,MCLENNAN,AVE,,4,3,2,930,28,4/15,1996,F,Local,6,12577227,2369
200,CONGRESS,AVE,,6,3,4,366,,4/14,,O,Local,3,12573297,2370
200,NOTTINGHAM,RD,,6,3,4,537,29,5/14,1999,O,MA,4,12578409,2371
200,HUNTLEY,ST,,6,3,2,1081,25,4/14,,O,Local,3,12580677,2372
200,DURSTON,AVE,,7,4,3,438,25,4/14,2005,F,Local,6,12580501,2373
200,HANCOCK,DR,,8,4,5,366,32,3/15,2004,O,Local,3,12571866,2374
200,COOLIDGE,AVE,,5,3,2,627,30,3/14,1983,F,Local,6,12573166,2375
200,MEADOWBROOK,DR,,5,3,2,387,40,3/15,,O,Local,6,12577518,2376
200,HURLBURT,RD,,4,2,4,726,27,6/15,2008,F,Local,6,12578659,2377
200,OAK,ST,,5,3,3,367,30,4/14,1990,F,CO,6,12578287,2378
200,HANCOCK,DR,,8,4,5,366,32,3/15,2004,O,Local,3,12571863,2379
200,OAK,ST,,5,3,3,367,30,4/14,1990,F,CO,6,12578282,2380
200,MEADOWBROOK,DR,,5,3,2,387,40,3/15,,O,Local,6,13002083,2381
200,HARDING,PL,,7,3,5,350,26,6/15,,O,Local,3,12576537,2382
200,MELBOURNE,AVE,,6,3,4,650,30,5/14,1992,O,Local,3,12578895,2383
200,HARDING,ST,,7,3,4,788,27,4/15,2002,F,Local,6,12580668,2384
200,OAK,ST,,5,3,3,367,30,4/14,1990,F,CO,6,12578281,2385
200,MELROSE,AVE,,7,4,3,410,25,4/14,,F,Local,6,12580437,2386
200,HARFORD,RD,,6,3,4,366,,4/14,,O,Local,3,12580711,2387
200,OAKWOOD,AVE,,3,3,1,610,35,4/15,1993,F,Local,6,12577394,2388
200,MELROSE,AVE,,7,4,3,410,25,4/14,,F,Local,6,12580930,2389
200,HARRIETTE,AVE,,5,3,2,1109,19,5/14,,O,Local,3,12576983,2390
200,ONEIDA,ST,,2,2,1,458,30,4/14,1999,F,Local,6,12573673,2391
200,HARRIETTE,AVE,,5,3,2,1109,19,5/14,,O,Local,3,12576985,2392
200,ONEIDA,ST,,2,2,1,458,30,4/14,1999,F,Local,6,13029619,2393
200,HARRISON,ST,,9,5,5,561,46,6/15,2014,F,Local,3,12577657,2394
200,ONONDAGA,AVE,,5,3,3,600,30,3/14,,F,MA,6,13002132,2395
200,HARRISON,ST,,9,5,5,561,46,6/15,2014,F,Local,3,12577654,2396
200,ONONDAGA,AVE,,5,3,3,600,30,3/14,,F,MA,6,12573149,2397
200,HARTSON,ST,,8,4,5,385,27,3/15,2002,F,Local,3,12573021,2398
200,ONONDAGA,ST,E,6,2,4,792,33,4/15,,F,Local,6,12577681,2399
200,ONONDAGA,ST,W,8,4,4,600,58,3/15,2013,F,MA,6,13002402,2400
2000,GENESEE,ST,E,6,3,2,441,40,6/15,2004,F,PA,6,12578702,2401
2000,GRANT,BLVD,,4,2,2,220,36,4/15,2004,F,MA,6,12580284,2402
2000,JAMES,ST,,7,4,4,371,40,5/15,2004,F,PA,6,13010348,2403
200,TOWNSEND,ST,N,6,3,4,513,35,4/15,1990,F,Local,6,12577969,2404
2000,JAMES,ST,,7,4,4,371,40,5/15,2004,F,PA,6,12580998,2405
2500,LODI,ST,,6,3,3,507,36,4/14,,F,Local,4,12575213,2406
200,TOWNSEND,ST,N,6,3,4,513,35,4/15,1990,F,Local,6,12577932,2407
200,WAVERLY,AVE,,4,2,2,572,42,4/14,,F,MA,6,12577571,2408
200,ROCKLAND,AVE,,7,4,4,680,20,3/15,1998,O,Local,3,12572126,2409
200,SLOCUM,AVE,,5,3,3,376,34,4/14,2002,F,Local,6,12573305,2410
2500,MIDLAND,AVE,,6,3,3,372,30,6/15,2002,F,MA,6,12576729,2411
200,TOWNSEND,ST,S,4,3,2,324,60,4/14,1992,F,CO,6,12577713,2412
200,ONTARIO,ST,,7,4,3,363,26,4/15,2008,F,Local,6,12573588,2413
2200,GENESEE,ST,E,6,3,3,363,40,6/15,2004,F,PA,6,12578705,2414
2500,SALINA,ST,S,5,3,2,296,40,3/15,1998,F,PA,6,12576834,2415
200,TOWNSEND,ST,S,4,3,2,324,60,4/14,1992,F,CO,6,12577884,2416
200,ROE,AVE,,7,4,3,520,24,3/15,2002,O,Local,3,12576991,2417
200,WAVERLY,AVE,,4,2,2,572,42,4/14,,F,MA,6,12577576,2418
200,ORLANDO,AVE,,8,4,5,365,28,5/14,2009,O,Local,3,12576624,2419
2200,GRANT,BLVD,,9,5,5,458,36,4/15,2012,F,MA,6,12580229,2420
2500,SALINA,ST,S,5,3,2,296,40,3/15,1998,F,PA,6,12576873,2421
200,SMITH,RD,,6,3,4,416,26,4/15,2004,O,Local,3,12571746,2422
200,TRACY,ST,,5,3,3,420,,4/14,,F,Local,6,12573773,2423
2000,LODI,ST,,7,4,3,624,40,4/14,2005,F,MA,6,12575180,2424
200,ROOSEVELT,AVE,,4,2,3,695,25,6/15,2004,F,Local,6,12578477,2425
200,WAYNE,ST,,6,3,4,438,27,4/15,,O,Local,3,12578073,2426
200,OSTRANDER,AVE,W,7,4,3,752,24,6/15,,F,Local,6,12576734,2427
200,ROSEMONT,DR,,7,4,3,295,24,5/14,2000,O,Local,3,12576506,2428
200,SMITH,ST,,4,2,2,318,29,5/14,,O,Local,3,12579013,2429
200,TULLY,ST,,6,4,3,265,30,6/14,,F,Local,6,12573701,2430
2000,LODI,ST,,7,4,3,624,40,4/14,2005,F,MA,6,12575176,2431
2500,STATE,ST,S,7,3,5,580,30,3/15,2008,F,Local,6,12576875,2432
2200,JAMES,ST,,7,3,4,528,40,5/15,2004,F,PA,6,12581003,2433
200,WELLESLEY,RD,,3,2,3,490,27,6/14,1989,F,Local,6,12571862,2434
200,OSTROM,AVE,,6,3,5,422,28,4/14,2004,F,Local,6,12578126,2435
200,TURTLE,ST,,5,3,2,435,27,4/14,,F,Local,3,12575215,2436
200,SOLAR,ST,,6,3,3,471,30,4/15,2004,F,Local,6,12575088,2437
200,ROWLAND,ST,,6,4,3,477,32,4/14,,O,Local,3,12573058,2438
2000,MIDLAND,AVE,,7,4,3,425,30,3/15,2002,F,MA,6,12576798,2439
2600,BURNET,AVE,,8,4,4,337,35,4/14,,F,MA,4,12581124,2440
200,WENDELL,TER,,4,2,3,276,27,5/15,1991,F,Local,6,12580461,2441
2200,JAMES,ST,,7,3,4,528,40,5/15,2004,F,PA,6,12581004,2442
200,TWIN HILLS,DR,,7,3,4,965,36,3/14,2003,F,Local,6,12572939,2443
200,OSWEGO,ST,,8,4,2,414,36,6/14,,F,Local,6,12573619,2444
200,SOUTH,AVE,,10,5,5,357,40,4/14,2014,F,CO,6,12573318,2445
2000,PARK,ST,,4,3,2,1980,37,4/14,1999,F,Local,6,12575240,2446
2600,FAYETTE,ST,E,3,2,2,850,36,5/14,1989,F,CO,6,12578772,2447
200,ROXBURY,RD,,6,3,3,775,21,4/14,,O,Local,3,12581239,2448
2200,LODI,ST,,8,4,3,502,36,4/14,2005,F,Local,4,12575162,2449
200,WEST,ST,N,5,3,2,510,40,4/15,1996,F,Local,6,12573864,2450
200,TWIN HILLS,DR,,7,3,4,965,36,3/14,2003,F,Local,6,12571890,2451
200,OTISCO,ST,,5,3,2,423,30,6/14,1991,F,Local,6,12573632,2452
200,SPENCER,ST,,4,3,1,714,36,4/14,1991,F,Local,6,12575093,2453
2600,GENESEE,ST,E,7,3,4,1089,35,5/14,2003,F,PA,6,12578731,2454
200,ROXBURY,RD,,6,3,3,775,21,4/14,,O,Local,3,13012242,2455
2000,SALINA,ST,S,5,2,3,364,40,3/15,1998,F,PA,6,12577241,2456
200,WESTCOTT,ST,,5,3,3,468,34,6/15,2002,F,CO,6,12578215,2457
2200,MIDLAND,AVE,,8,4,4,370,30,6/15,2002,F,MA,6,12576791,2458
2600,GRANT,BLVD,,5,2,4,475,36,4/15,2012,F,MA,6,12575517,2459
200,SPRING,ST,,4,3,4,285,28,4/14,1993,O,Local,3,12580172,2460
200,TYSON,PL,,6,3,4,219,27,4/14,1988,O,Local,3,12581093,2461
200,OTISCO,ST,,5,3,2,423,30,6/14,1991,F,Local,6,13017647,2462
2000,SOUTH,AVE,,5,3,3,739,30,6/14,2004,F,MA,6,13020755,2463
200,WESTMINSTER,AVE,,5,3,3,537,25,4/14,1997,F,Local,6,12577556,2464
200,ROXBURY,RD,,6,3,3,775,21,4/14,,O,Local,3,13012248,2465
2200,SALINA,ST,S,6,3,3,310,40,3/15,1998,F,PA,6,12577236,2466
2600,JAMES,ST,,10,5,5,345,40,12/13,2013,F,PA,6,12581073,2467
200,OXFORD,ST,,6,3,4,174,25,3/15,,F,Local,6,12573330,2468
2000,SOUTH,AVE,,5,3,3,739,30,6/14,2004,F,MA,6,12572011,2469
200,ULSTER,ST,,5,3,3,489,36,6/14,1990,O,Local,3,12573475,2470
200,SPRINGBROOK,AVE,,3,2,1,300,24,6/15,,O,Local,3,12576651,2471
200,WESTMORELAND,AVE,,5,2,3,820,27,5/14,,F,Local,6,12578787,2472
200,ROXBURY,RD,,6,3,3,775,21,4/14,,O,Local,3,13012249,2473
2600,JAMES,ST,,10,5,5,345,40,12/13,2013,F,PA,6,12581071,2474
2200,SOUTH,AVE,,6,3,3,475,30,6/14,2004,F,MA,6,12571919,2475
200,WESTWOOD,RD,,5,2,2,537,24,4/14,1994,O,Local,3,13011485,2476
200,UNION,AVE,,5,2,4,460,30,4/14,2011,O,Local,6,12577977,2477
200,SPRINGFIELD,RD,,7,3,4,917,35,6/15,2004,O,MA,3,12578994,2478
200,PACIFIC,AVE,,8,4,4,265,21,4/15,1995,O,Local,3,12576685,2479
2000,SOUTH,AVE,,5,3,3,739,30,6/14,2004,F,MA,6,13020754,2480
2200,STATE,ST,S,9,5,5,370,30,5/14,2009,F,Local,6,12576883,2481
2600,LODI,ST,,10,5,5,486,36,10/13,2013,F,Local,4,12575217,2482
200,PALMER,AVE,,7,4,4,599,27,3/14,2005,F,Local,6,12573169,2483
200,UNION,AVE,,5,2,4,460,30,4/14,2011,O,Local,6,12577979,2484
200,RUGBY,RD,,5,4,2,270,24,4/14,2001,F,Local,6,12580509,2485
200,ST MARKS,AVE,,5,2,4,415,36,4/15,2004,O,Local,3,12572874,2486
2000,STATE,ST,S,8,5,4,370,30,5/14,2009,F,Local,6,12577274,2487
200,WESTWOOD,RD,,5,2,2,537,24,4/14,1994,O,Local,3,13011486,2488
2600,MIDLAND,AVE,,6,3,3,264,30,6/15,2002,F,MA,6,12576725,2489
2200,VALLEY,DR,,6,3,2,697,27,6/14,2003,F,MA,3,12571694,2490
200,PARK,AVE,,6,3,4,441,34,4/15,1997,F,Local,6,12573785,2491
200,UNIVERSITY,AVE,,5,3,2,285,34,4/14,1986,F,Local,6,12578136,2492
200,SABINE,ST,,6,4,2,820,27,3/15,1998,F,Local,6,12573103,2493
200,STADIUM,PL,,4,2,3,339,27,4/14,,F,Local,6,12577443,2494
2000,VALLEY,DR,,5,3,2,898,30,6/14,2003,F,MA,3,12571701,2495
200,WESTWOOD,RD,,5,2,2,537,24,4/14,1994,O,Local,3,13011483,2496
2600,SALINA,ST,S,5,3,2,330,40,3/15,1998,F,PA,6,12576872,2497
2300,BELLEVUE,AVE,,5,3,2,733,36,3/15,2002,F,CO,6,12572324,2498
200,VALLEY,DR,,5,2,3,403,35,6/14,1989,F,MA,6,12572010,2499
200,STAFFORD,AVE,,6,3,4,831,29,4/15,2001,O,Local,3,12580941,2500
200,PARK,ST,,5,3,2,345,30,5/15,2002,F,CO,6,12580339,2501
2100,BELLEVUE,AVE,,5,3,2,308,36,3/15,2002,F,CO,6,12572334,2502
200,SABINE,ST,,6,4,2,820,27,3/15,1998,F,Local,6,12573276,2503
200,WESTWOOD,RD,,5,2,2,537,24,4/14,1994,O,Local,3,12571636,2504
2300,BURNET,AVE,,6,3,4,320,48,4/14,2002,F,MA,6,12580959,2505
2600,SOUTH,AVE,,8,4,5,400,30,6/14,2004,F,MA,6,12571805,2506
200,VALLEY,DR,,5,2,3,403,35,6/14,1989,F,MA,6,12571966,2507
200,STANDISH,DR,,5,3,4,1041,32,5/14,1992,O,Local,3,12578549,2508
200,PARKWAY,DR,,5,3,3,312,25,4/14,2008,F,Local,6,12572055,2509
2100,BURNET,AVE,,5,2,2,373,48,4/14,1988,F,MA,6,12580952,2510
2300,EUCLID,AVE,,7,3,4,786,34,5/14,2003,O,CO,3,12578663,2511
200,SACKETT,ST,,6,4,2,375,27,4/15,2002,F,Local,6,12573529,2512
200,WEYMOUTH,RD,,6,3,5,384,26,6/15,1995,O,Local,3,12576556,2513
2600,VALLEY,DR,,6,3,5,770,25,6/14,1991,F,MA,3,12563570,2514
200,STATE,ST,N,8,4,5,378,60,4/15,1991,F,Local,6,12577872,2515
200,PARRISH,LN,,6,2,4,656,28,6/15,1991,O,Local,3,12564398,2516
200,VAN BUREN,ST,,5,3,2,460,29,5/14,2001,F,Local,3,12577395,2517
200,SALINA,ST,N,6,4,2,315,60,4/14,1989,F,MA,6,12577851,2518
2100,BURNET,AVE,,5,2,2,373,48,4/14,1988,F,MA,6,13018730,2519
2300,FAYETTE,ST,E,10,5,2,260,36,9/14,2014,F,CO,6,12578723,2520
200,STATE,ST,N,8,4,5,378,60,4/15,1991,F,Local,6,12577873,2521
2700,BURNET,AVE,,8,4,5,305,35,4/14,,F,MA,4,12581130,2522
200,WHEATON,RD,,8,5,3,711,28,4/14,1988,O,Local,3,13028314,2523
200,PATTISON,ST,,5,3,2,624,27,4/15,2004,F,Local,6,13006030,2524
200,SALINA,ST,S,6,3,3,324,56,4/14,1988,F,Local,6,12573752,2525
2100,COLVIN,ST,E,8,5,4,422,36,3/15,1998,F,MA,6,12577140,2526
2300,GENESEE,ST,E,6,3,3,285,40,6/15,2004,F,PA,6,12578706,2527
200,VAN RENSSELAER,ST,,6,4,2,444,27,4/15,1998,F,Local,6,12573761,2528
200,STATE,ST,N,8,4,5,378,60,4/15,1991,F,Local,6,13001366,2529
2700,FAYETTE,ST,E,4,3,1,325,36,5/14,1989,F,CO,6,12578776,2530
200,PAUL,AVE,,4,2,3,725,25,4/14,1998,F,Local,6,12580518,2531
2100,COURT,ST,,8,4,5,265,36,4/14,2003,F,MA,6,12580671,2532
200,WHEATON,RD,,8,5,3,711,28,4/14,1988,O,Local,3,13028313,2533
200,SALT SPRINGS,RD,,8,4,5,281,25,6/15,2010,F,MA,6,12578732,2534
2300,GRANT,BLVD,,8,5,4,733,36,4/15,2012,F,MA,6,12580225,2535
200,VAN RENSSELAER,ST,,6,4,2,444,27,4/15,1998,F,Local,6,12573760,2536
2700,GENESEE,ST,E,7,3,4,374,35,5/14,2003,F,PA,6,12578735,2537
200,STATE,ST,S,5,2,4,312,45,4/14,2003,F,PA,6,12577706,2538
200,PEAT,ST,,5,3,2,696,36,4/15,1989,O,Local,3,12578800,2539
200,VANN,ST,,7,3,4,669,31,4/15,2004,O,Local,3,12578803,2540
200,WHEATON,RD,,8,5,3,711,28,4/14,1988,O,Local,3,12580523,2541
2100,ERIE,BLVD,E,10,5,5,1164,56,11/13,2013,F,PA,6,12578828,2542
2300,JAMES,ST,,8,4,5,528,40,4/14,2013,F,PA,6,12581005,2543
2700,GRANT,BLVD,,7,4,4,515,36,4/14,2006,F,MA,6,12575512,2544
200,SAND,ST,,4,2,4,260,20,4/14,,F,Local,6,12573788,2545
200,STATE FAIR,BLVD,,8,3,5,1389,39,4/15,2005,F,CO,6,12573509,2546
200,PHARIS,ST,,7,3,4,605,30,6/14,1999,O,Local,3,12572855,2547
200,VELASKO,RD,,8,4,5,700,32,4/14,2005,F,MA,4,13020320,2548
2300,JAMES,ST,,8,4,5,528,40,4/14,2013,F,PA,6,12581014,2549
200,SCHOOL,ST,,5,2,3,273,,6/14,1994,O,Local,3,12572876,2550
2700,GRANT,BLVD,,7,4,4,515,36,4/14,2006,F,MA,6,12575510,2551
200,STEDMAN,ST,,5,3,3,430,22,4/14,1983,O,Local,3,12575553,2552
200,WHITTIER,AVE,,5,3,2,1220,27,4/15,1996,F,Local,6,12573379,2553
2100,ERIE,BLVD,E,10,5,5,1164,56,11/13,2013,F,PA,6,12578827,2554
2300,JAMES,ST,,8,4,5,528,40,4/14,2013,F,PA,6,12581013,2555
200,VELASKO,RD,,8,4,5,700,32,4/14,2005,F,MA,4,13020319,2556
200,STERLING,AVE,,7,3,4,330,32,3/14,2002,O,Local,3,12573168,2557
2700,GRANT,BLVD,,7,4,4,515,36,4/14,2006,F,MA,6,13012327,2558
2100,ERIE,BLVD,W,4,2,2,201,40,4/15,,F,Local,6,12574850,2559
200,WHITTIER,AVE,,5,3,2,1220,27,4/15,1996,F,Local,6,13011430,2560
200,PINE,ST,,6,3,4,305,30,5/15,1998,F,Local,6,12578159,2561
200,SCHOOL,ST,,5,2,3,273,,6/14,1994,O,Local,3,12572844,2562
200,VELASKO,RD,,8,4,5,700,32,4/14,2005,F,MA,4,12572413,2563
2300,LODI,ST,,5,2,2,505,36,4/14,,F,Local,4,12575269,2564
200,PINE GROVE,ST,,5,3,5,792,25,3/15,2002,O,Local,3,12576928,2565
2700,JAMES,ST,,10,5,5,347,40,12/13,2013,F,PA,6,12581074,2566
2100,EUCLID,AVE,,7,3,4,870,34,5/14,2003,O,CO,3,12578655,2567
200,SCHUYLER,ST,,6,3,3,312,27,6/14,2003,F,Local,6,12573473,2568
200,STEVENS,AVE,,6,3,4,295,27,6/15,1995,O,Local,3,12576638,2569
200,WHITTIER,AVE,,5,3,2,1220,27,4/15,1996,F,Local,6,13010427,2570
2300,LODI,ST,,5,2,2,505,36,4/14,,F,Local,4,12575270,2571
2100,FAYETTE,ST,E,10,5,2,270,36,9/14,2014,F,CO,6,13028256,2572
200,SCOTT,AVE,,6,3,3,1327,28,6/15,2002,F,Local,6,12578563,2573
200,VINCENT,ST,,6,4,1,273,28,5/14,1989,O,Local,3,12576972,2574
2700,JAMES,ST,,10,5,5,347,40,12/13,2013,F,PA,6,12581075,2575
200,STOLP,AVE,,8,4,4,402,35,3/15,2002,F,Local,6,12573142,2576
200,WILBUR,AVE,N,4,2,3,0,21,6/14,,,Local,3,12573478,2577
200,PLEASANT,AVE,W,5,3,2,800,27,6/15,2002,F,Local,6,12576801,2578
2300,MIDLAND,AVE,,5,2,3,315,30,6/15,2002,F,MA,6,12576790,2579
200,SCOTT,AVE,,6,3,3,1327,28,6/15,2002,F,Local,6,13013250,2580
200,VINCENT,ST,,6,4,1,273,28,5/14,1989,O,Local,3,12576977,2581
200,WILBUR,AVE,S,6,2,4,293,41,4/15,1999,F,CO,6,12573404,2582
2100,FAYETTE,ST,E,10,5,2,270,36,9/14,2014,F,CO,6,12578721,2583
2700,LODI,ST,,10,5,5,465,36,10/13,2013,F,Local,4,12575197,2584
200,PLEASANTVIEW,AVE,,6,3,3,621,27,4/15,1993,O,Local,3,12580765,2585
200,STRATFORD,ST,,8,4,5,321,30,4/14,2005,F,Local,6,12577594,2586
2300,SALINA,ST,S,5,2,3,305,40,3/15,1998,F,PA,6,12576839,2587
2100,GEDDES,ST,S,5,2,2,1530,36,3/15,2008,F,MA,6,12571879,2588
200,PLUM,ST,,6,3,3,534,30,4/15,1999,F,Local,4,12573868,2589
200,WILKINSON,ST,,7,4,3,621,30,4/15,2006,F,Local,6,12573769,2590
200,SCOTTHOLM,BLVD,,5,2,3,873,30,6/15,2002,F,Local,6,13010999,2591
200,STRATHMORE,DR,,7,4,4,715,36,4/15,2004,F,Local,6,12571883,2592
2700,MIDLAND,AVE,,7,4,4,369,30,5/14,2005,F,MA,6,13002127,2593
200,VINE,ST,,6,3,4,150,29,4/14,,O,Local,3,12578307,2594
2300,SOUTH,AVE,,5,2,3,422,30,6/14,2004,F,MA,6,12571905,2595
2100,GENESEE,ST,E,5,3,2,306,40,6/15,2004,F,PA,6,12578703,2596
200,STRONG,AVE,,4,2,3,650,27,5/14,,O,Local,3,12578488,2597
200,PLYMOUTH,DR,,7,4,3,491,23,4/14,1997,O,Local,3,13012210,2598
200,WILKINSON,ST,,7,4,3,621,30,4/15,2006,F,Local,6,12573767,2599
200,SCOTTHOLM,BLVD,,5,2,3,873,30,6/15,2002,F,Local,6,12578726,2600
2700,MIDLAND,AVE,,7,4,4,369,30,5/14,2005,F,MA,6,12576733,2601
200,WADSWORTH,ST,,7,3,4,458,31,5/15,1992,O,Local,6,12580298,2602
200,PLYMOUTH,DR,,7,4,3,491,23,4/14,1997,O,Local,3,12581224,2603
2700,SALINA,ST,S,5,3,2,265,40,3/15,1998,F,PA,6,12576870,2604
200,STRONG,AVE,,4,2,3,650,27,5/14,,O,Local,3,13011664,2605
200,WADSWORTH,ST,,7,3,4,458,31,5/15,1992,O,Local,6,12580303,2606
2300,STATE,ST,S,8,4,3,315,30,5/14,2009,F,Local,6,12576882,2607
200,WILLIS,AVE,,7,4,3,515,25,4/15,2005,O,Local,3,12572731,2608
200,SCOTTHOLM,TER,,2,2,1,1575,27,5/14,1999,F,Local,6,12578695,2609
2100,GENESEE,ST,E,5,3,2,306,40,6/15,2004,F,PA,6,13020990,2610
200,PLYMOUTH,DR,,7,4,3,491,23,4/14,1997,O,Local,3,12581223,2611
200,SUMMIT,AVE,,5,2,4,474,28,3/15,1992,F,Local,6,12573147,2612
200,WILLOW,ST,E,6,4,3,417,40,4/14,2003,F,Local,6,12577854,2613
2300,VALLEY,DR,,7,3,4,2537,27,6/14,2003,F,MA,3,12563573,2614
200,SCOVILLE,AVE,,4,3,2,312,28,5/15,1988,O,Local,3,12580263,2615
2100,GRANT,BLVD,,5,2,4,257,36,4/15,2004,F,MA,6,12580230,2616
2800,BURNET,AVE,,8,4,5,346,35,4/14,,F,MA,4,12581135,2617
200,WADSWORTH,ST,,7,3,4,458,31,5/15,1992,O,Local,6,12580297,2618
200,SUNNYCREST,RD,,7,4,3,366,24,4/14,1987,F,Local,6,12580920,2619
200,POLK,ST,,8,4,3,255,28,5/14,1997,O,Local,3,12579026,2620
2100,JAMES,ST,,7,3,4,428,40,5/15,2004,F,PA,6,13010350,2621
200,WILLOW,ST,W,8,4,3,418,40,4/14,2001,F,Local,6,12573902,2622
200,SEARLWYN,RD,,7,3,5,349,22,6/15,,O,Local,3,12564419,2623
2800,ERIE,BLVD,E,7,4,4,951,56,4/15,1999,F,PA,6,13011164,2624
2400,BELLEVUE,AVE,,5,3,2,190,36,3/15,2002,F,CO,6,13011487,2625
200,POND,ST,,7,3,1,257,30,4/14,1999,F,CO,6,12575186,2626
2400,BURNET,AVE,,6,3,4,235,48,4/14,2002,F,MA,6,13001424,2627
